contig	gc
245875 	42.86
245876 	43.65
245877 	37.04
245878 	35.45
245879 	31.48
245880 	46.83
245881 	40.74
245882 	53.44
245883 	39.95
245884 	33.07
245885 	38.10
245886 	37.30
245887 	35.98
245888 	37.04
245889 	43.39
245890 	35.19
245891 	33.07
245892 	38.89
245893 	30.69
245894 	33.33
245895 	37.04
245896 	40.21
245897 	35.19
245898 	30.16
245899 	32.28
245900 	37.83
245901 	37.30
245902 	40.74
245903 	43.65
245904 	37.57
245905 	51.06
245906 	41.27
245907 	35.98
245908 	33.86
245909 	41.80
245910 	41.53
245911 	35.19
245912 	33.86
245913 	38.62
245914 	34.66
245915 	30.95
245916 	36.77
245917 	43.39
245918 	42.33
245919 	36.77
245920 	42.86
245921 	40.21
245922 	41.80
245923 	37.57
245924 	37.83
245925 	37.04
245926 	35.98
245927 	47.62
245928 	44.97
245929 	38.36
245930 	35.19
245931 	30.69
245932 	39.15
245933 	38.36
245934 	42.86
245935 	32.54
245936 	35.71
245937 	43.39
245938 	34.39
245939 	38.62
245940 	50.79
245941 	37.83
245942 	37.83
245943 	36.51
245944 	39.15
245945 	38.62
245946 	37.57
245947 	40.74
245948 	40.21
245949 	38.89
245950 	45.77
245951 	40.48
245952 	44.71
245953 	38.10
245954 	33.07
245955 	42.59
245956 	34.92
245957 	46.83
245958 	22.49
245959 	32.01
245960 	38.10
245961 	35.98
245962 	35.19
245963 	51.06
245964 	39.15
245965 	43.12
245966 	37.83
245967 	42.86
245968 	46.30
245969 	45.77
245970 	36.24
245971 	36.24
245972 	35.19
245973 	40.74
245974 	39.15
245975 	40.21
245976 	45.24
245977 	45.77
245978 	37.57
245979 	39.15
245980 	43.65
245981 	34.13
245982 	41.80
245983 	43.65
245984 	33.33
245985 	38.10
245986 	39.42
245987 	36.51
245988 	36.77
245989 	36.77
245990 	30.95
245991 	37.57
245992 	44.18
245993 	46.30
245994 	38.89
245995 	38.10
245996 	42.33
245997 	40.48
245998 	34.13
245999 	42.86
246000 	38.62
246001 	38.36
246002 	33.86
246003 	40.74
246004 	34.13
246005 	34.13
246006 	39.15
246007 	37.30
246008 	30.42
246009 	34.39
246010 	33.07
246011 	32.54
246012 	43.92
246013 	33.86
246014 	34.66
246015 	37.04
246016 	37.83
246017 	40.21
246018 	40.48
246019 	36.77
246020 	38.10
246021 	32.01
246022 	45.50
246023 	40.48
246024 	37.30
246025 	42.86
246026 	43.65
246027 	33.86
246028 	32.54
246029 	45.24
246030 	43.65
246031 	36.24
246032 	37.83
246033 	41.27
246034 	45.24
246035 	40.21
246036 	52.91
246037 	32.01
246038 	34.66
246039 	51.59
246040 	35.98
246041 	42.59
246042 	40.21
246043 	43.12
246044 	36.51
246045 	35.19
246046 	39.42
246047 	39.95
246048 	43.12
246049 	34.92
246050 	39.15
246051 	41.53
246052 	37.30
246053 	49.47
246054 	32.54
246055 	38.89
246056 	40.74
246057 	38.62
246058 	43.39
246059 	39.68
246060 	46.83
246061 	40.48
246062 	38.62
246063 	34.39
246064 	34.92
246065 	39.15
246066 	28.57
246067 	33.33
246068 	43.92
246069 	44.18
246070 	37.04
246071 	33.86
246072 	39.15
246073 	34.13
246074 	41.01
246075 	38.62
246076 	38.89
246077 	42.86
246078 	42.06
246079 	43.39
246080 	34.66
246081 	42.59
246082 	30.42
246083 	35.19
246084 	38.89
246085 	29.63
246086 	40.48
246087 	39.68
246088 	34.13
246089 	31.75
246090 	46.03
246091 	37.83
246092 	41.53
246093 	32.54
246094 	36.24
246095 	38.89
246096 	32.80
246097 	44.71
246098 	48.15
246099 	34.66
246100 	32.28
246101 	32.28
246102 	50.53
246103 	35.98
246104 	41.01
246105 	35.45
246106 	42.59
246107 	36.77
246108 	35.71
246109 	37.57
246110 	46.30
246111 	42.18
246112 	38.73
246113 	48.01
246114 	41.11
246115 	41.11
246116 	29.97
246117 	43.24
246118 	37.67
246119 	39.79
246120 	31.83
246121 	43.24
246122 	40.85
246123 	41.38
246124 	39.52
246125 	36.07
246126 	44.03
246127 	38.73
246128 	38.20
246129 	35.81
246130 	36.34
246131 	34.48
246132 	38.46
246133 	41.11
246134 	33.42
246135 	44.03
246136 	41.38
246137 	35.54
246138 	34.22
246139 	44.30
246140 	36.34
246141 	35.81
246142 	42.71
246143 	31.56
246144 	35.54
246145 	38.99
246146 	42.18
246147 	36.60
246148 	37.14
246149 	35.28
246150 	34.48
246151 	33.69
246152 	44.56
246153 	41.38
246154 	35.54
246155 	41.64
246156 	38.46
246157 	43.24
246158 	41.38
246159 	49.34
246160 	37.14
246161 	43.50
246162 	34.48
246163 	37.67
246164 	37.67
246165 	42.44
246166 	38.73
246167 	35.01
246168 	36.60
246169 	46.42
246170 	35.01
246171 	42.97
246172 	35.54
246173 	42.97
246174 	44.56
246175 	37.93
246176 	43.24
246177 	44.03
246178 	44.83
246179 	52.52
246180 	31.83
246181 	43.24
246182 	39.26
246183 	36.07
246184 	40.58
246185 	48.28
246186 	41.91
246187 	41.91
246188 	46.15
246189 	34.22
246190 	42.18
246191 	36.07
246192 	41.11
246193 	31.30
246194 	43.24
246195 	38.99
246196 	39.79
246197 	38.20
246198 	40.58
246199 	41.11
246200 	49.34
246201 	42.71
246202 	36.07
246203 	43.24
246204 	39.52
246205 	40.58
246206 	35.28
246207 	37.93
246208 	37.93
246209 	41.91
246210 	29.18
246211 	38.20
246212 	36.87
246213 	40.85
246214 	39.52
246215 	41.38
246216 	41.11
246217 	35.01
246218 	42.44
246219 	43.77
246220 	35.54
246221 	37.93
246222 	34.75
246223 	37.67
246224 	38.46
246225 	31.56
246226 	46.68
246227 	36.07
246228 	37.67
246229 	42.18
246230 	35.28
246231 	37.93
246232 	35.54
246233 	34.75
246234 	37.93
246235 	37.14
246236 	38.73
246237 	40.58
246238 	47.75
246239 	36.34
246240 	34.48
246241 	42.71
246242 	37.67
246243 	40.85
246244 	38.99
246245 	50.13
246246 	30.50
246247 	42.18
246248 	42.97
246249 	37.14
246250 	41.91
246251 	37.67
246252 	53.58
246253 	37.67
246254 	36.34
246255 	44.03
246256 	40.32
246257 	37.93
246258 	43.24
246259 	29.97
246260 	39.52
246261 	36.60
246262 	38.20
246263 	43.50
246264 	45.62
246265 	37.93
246266 	34.75
246267 	35.81
246268 	40.85
246269 	41.64
246270 	34.22
246271 	51.72
246272 	41.91
246273 	37.14
246274 	42.71
246275 	30.77
246276 	37.40
246277 	32.63
246278 	30.50
246279 	41.11
246280 	35.81
246281 	44.83
246282 	37.40
246283 	43.24
246284 	32.63
246285 	37.14
246286 	44.83
246287 	43.24
246288 	27.06
246289 	36.87
246290 	37.40
246291 	38.99
246292 	42.71
246293 	37.67
246294 	41.11
246295 	44.56
246296 	44.56
246297 	36.34
246298 	38.99
246299 	35.81
246300 	42.97
246301 	41.38
246302 	35.81
246303 	42.44
246304 	35.81
246305 	44.03
246306 	35.81
246307 	45.09
246308 	50.93
246309 	46.68
246310 	47.48
246311 	38.73
246312 	37.40
246313 	43.24
246314 	36.07
246315 	41.64
246316 	47.21
246317 	38.20
246318 	41.64
246319 	41.11
246320 	46.68
246321 	35.81
246322 	38.99
246323 	43.50
246324 	37.67
246325 	31.83
246326 	33.95
246327 	32.63
246328 	37.40
246329 	42.18
246330 	34.75
246331 	37.93
246332 	29.18
246333 	41.64
246334 	37.93
246335 	35.81
246336 	35.81
246337 	39.26
246338 	35.28
246339 	35.28
246340 	40.58
246341 	38.46
246342 	37.40
246343 	36.60
246344 	42.44
246345 	37.40
246346 	36.87
246347 	45.89
246348 	40.05
246349 	40.32
246350 	42.44
246351 	46.95
246352 	35.28
246353 	36.87
246354 	32.36
246355 	34.75
246356 	36.34
246357 	42.44
246358 	25.20
246359 	43.50
246360 	33.69
246361 	40.32
246362 	44.03
246363 	54.38
246364 	41.11
246365 	36.60
246366 	35.01
246367 	39.26
246368 	48.81
246369 	37.40
246370 	36.87
246371 	43.50
246372 	39.52
246373 	45.89
246374 	50.13
246375 	38.46
246376 	34.22
246377 	40.32
246378 	36.34
246379 	37.14
246380 	36.34
246381 	42.97
246382 	37.14
246383 	46.15
246384 	48.81
246385 	36.34
246386 	39.79
246387 	41.64
246388 	38.73
246389 	38.99
246390 	44.03
246391 	45.62
246392 	34.22
246393 	34.22
246394 	35.81
246395 	48.28
246396 	36.60
246397 	44.83
246398 	43.50
246399 	39.26
246400 	33.16
246401 	41.91
246402 	38.46
246403 	36.34
246404 	51.72
246405 	36.07
246406 	44.56
246407 	40.32
246408 	46.95
246409 	34.75
246410 	33.95
246411 	33.16
246412 	36.60
246413 	41.38
246414 	41.11
246415 	48.28
246416 	42.71
246417 	38.73
246418 	37.67
246419 	36.07
246420 	45.09
246421 	36.87
246422 	42.18
246423 	38.73
246424 	34.48
246425 	38.46
246426 	35.81
246427 	59.15
246428 	31.03
246429 	36.87
246430 	39.26
246431 	34.75
246432 	32.89
246433 	34.48
246434 	40.85
246435 	34.75
246436 	38.73
246437 	38.20
246438 	36.07
246439 	42.71
246440 	43.50
246441 	37.40
246442 	40.32
246443 	45.62
246444 	31.56
246445 	37.14
246446 	31.03
246447 	41.38
246448 	48.01
246449 	45.09
246450 	44.56
246451 	36.07
246452 	29.71
246453 	45.09
246454 	36.34
246455 	34.22
246456 	39.26
246457 	38.73
246458 	44.30
246459 	36.60
246460 	37.93
246461 	33.16
246462 	37.67
246463 	37.67
246464 	48.54
246465 	32.36
246466 	36.60
246467 	31.03
246468 	33.95
246469 	39.26
246470 	43.50
246471 	42.71
246472 	41.91
246473 	51.46
246474 	41.91
246475 	39.52
246476 	47.75
246477 	43.24
246478 	36.34
246479 	35.81
246480 	36.87
246481 	42.71
246482 	36.60
246483 	37.40
246484 	37.40
246485 	36.34
246486 	46.15
246487 	32.36
246488 	33.95
246489 	36.87
246490 	37.93
246491 	39.52
246492 	31.03
246493 	35.54
246494 	39.79
246495 	40.58
246496 	40.32
246497 	36.07
246498 	42.97
246499 	30.77
246500 	35.54
246501 	48.81
246502 	40.58
246503 	38.99
246504 	34.22
246505 	39.79
246506 	42.44
246507 	49.07
246508 	37.67
246509 	36.87
246510 	35.54
246511 	30.50
246512 	38.20
246513 	41.11
246514 	41.64
246515 	41.11
246516 	39.26
246517 	36.87
246518 	37.40
246519 	35.81
246520 	38.99
246521 	37.40
246522 	44.03
246523 	46.42
246524 	35.81
246525 	33.16
246526 	33.95
246527 	42.71
246528 	33.69
246529 	39.52
246530 	33.69
246531 	39.79
246532 	35.54
246533 	47.75
246534 	38.99
246535 	49.60
246536 	31.56
246537 	42.18
246538 	37.40
246539 	43.50
246540 	39.52
246541 	54.91
246542 	43.50
246543 	44.03
246544 	35.28
246545 	39.52
246546 	44.56
246547 	37.93
246548 	37.40
246549 	40.05
246550 	42.44
246551 	45.09
246552 	39.79
246553 	43.50
246554 	44.30
246555 	33.16
246556 	45.36
246557 	36.87
246558 	35.01
246559 	41.38
246560 	39.26
246561 	33.16
246562 	41.11
246563 	40.32
246564 	40.85
246565 	36.07
246566 	36.87
246567 	40.85
246568 	40.85
246569 	36.60
246570 	50.40
246571 	42.97
246572 	39.52
246573 	43.77
246574 	40.58
246575 	39.52
246576 	44.03
246577 	36.34
246578 	43.50
246579 	44.30
246580 	38.20
246581 	39.52
246582 	33.95
246583 	39.89
246584 	36.44
246585 	32.98
246586 	37.77
246587 	30.59
246588 	39.89
246589 	40.69
246590 	38.30
246591 	40.16
246592 	39.63
246593 	38.56
246594 	39.63
246595 	34.57
246596 	44.95
246597 	40.43
246598 	37.77
246599 	48.14
246600 	43.88
246601 	43.09
246602 	34.31
246603 	38.83
246604 	41.22
246605 	42.55
246606 	43.62
246607 	40.96
246608 	39.36
246609 	47.87
246610 	56.65
246611 	38.83
246612 	46.28
246613 	36.44
246614 	31.91
246615 	40.16
246616 	38.56
246617 	44.41
246618 	44.95
246619 	39.10
246620 	41.22
246621 	42.29
246622 	45.74
246623 	43.09
246624 	34.57
246625 	40.43
246626 	40.16
246627 	38.30
246628 	36.44
246629 	41.76
246630 	37.77
246631 	39.89
246632 	38.03
246633 	37.77
246634 	46.54
246635 	42.55
246636 	39.89
246637 	54.26
246638 	39.36
246639 	37.23
246640 	32.98
246641 	37.23
246642 	35.37
246643 	42.29
246644 	39.10
246645 	43.09
246646 	40.96
246647 	42.55
246648 	38.03
246649 	43.35
246650 	34.31
246651 	36.44
246652 	48.40
246653 	38.83
246654 	40.16
246655 	35.64
246656 	45.74
246657 	35.37
246658 	57.18
246659 	38.30
246660 	40.96
246661 	46.28
246662 	44.41
246663 	46.28
246664 	35.11
246665 	40.69
246666 	31.91
246667 	42.29
246668 	41.49
246669 	32.45
246670 	38.56
246671 	42.29
246672 	36.70
246673 	36.97
246674 	36.97
246675 	38.56
246676 	30.59
246677 	41.22
246678 	44.41
246679 	51.06
246680 	38.83
246681 	41.76
246682 	36.97
246683 	36.97
246684 	37.50
246685 	40.96
246686 	42.82
246687 	50.27
246688 	52.13
246689 	29.26
246690 	39.36
246691 	34.57
246692 	30.05
246693 	46.28
246694 	38.30
246695 	50.00
246696 	42.29
246697 	39.89
246698 	43.09
246699 	42.55
246700 	40.16
246701 	33.78
246702 	37.77
246703 	36.17
246704 	35.90
246705 	31.91
246706 	50.27
246707 	39.89
246708 	36.97
246709 	40.43
246710 	36.70
246711 	38.03
246712 	47.87
246713 	33.24
246714 	40.69
246715 	36.97
246716 	35.64
246717 	39.10
246718 	36.97
246719 	46.81
246720 	41.76
246721 	42.55
246722 	41.49
246723 	40.43
246724 	46.54
246725 	38.56
246726 	39.63
246727 	36.70
246728 	44.95
246729 	38.03
246730 	30.05
246731 	44.68
246732 	38.83
246733 	36.97
246734 	35.64
246735 	36.17
246736 	33.51
246737 	46.81
246738 	39.10
246739 	42.29
246740 	44.41
246741 	34.31
246742 	44.68
246743 	36.97
246744 	43.88
246745 	46.81
246746 	35.90
246747 	38.83
246748 	47.61
246749 	51.06
246750 	36.97
246751 	43.88
246752 	37.50
246753 	45.21
246754 	37.50
246755 	29.79
246756 	37.23
246757 	34.84
246758 	41.22
246759 	39.63
246760 	45.74
246761 	36.70
246762 	47.34
246763 	35.64
246764 	43.88
246765 	37.77
246766 	51.06
246767 	43.62
246768 	31.65
246769 	32.45
246770 	38.30
246771 	38.83
246772 	40.69
246773 	45.48
246774 	44.68
246775 	34.57
246776 	39.63
246777 	31.38
246778 	39.63
246779 	31.65
246780 	37.50
246781 	48.67
246782 	44.95
246783 	38.56
246784 	38.03
246785 	32.71
246786 	36.70
246787 	36.44
246788 	41.49
246789 	35.11
246790 	38.56
246791 	36.44
246792 	38.56
246793 	38.56
246794 	44.41
246795 	35.90
246796 	41.22
246797 	39.63
246798 	42.02
246799 	38.56
246800 	40.69
246801 	35.64
246802 	41.76
246803 	35.64
246804 	38.03
246805 	48.94
246806 	39.63
246807 	40.69
246808 	34.57
246809 	41.49
246810 	32.45
246811 	42.82
246812 	37.50
246813 	40.96
246814 	43.35
246815 	41.22
246816 	43.35
246817 	31.91
246818 	44.95
246819 	32.98
246820 	42.82
246821 	53.46
246822 	46.01
246823 	44.15
246824 	39.89
246825 	44.41
246826 	36.17
246827 	36.17
246828 	37.77
246829 	44.95
246830 	45.74
246831 	49.73
246832 	37.77
246833 	35.11
246834 	36.17
246835 	30.32
246836 	37.77
246837 	43.88
246838 	43.09
246839 	38.30
246840 	43.62
246841 	37.50
246842 	42.02
246843 	45.74
246844 	42.02
246845 	32.98
246846 	43.88
246847 	40.43
246848 	38.56
246849 	37.23
246850 	43.09
246851 	38.83
246852 	39.63
246853 	35.90
246854 	36.17
246855 	42.55
246856 	40.43
246857 	35.37
246858 	40.96
246859 	47.87
246860 	38.83
246861 	35.37
246862 	34.31
246863 	40.96
246864 	40.16
246865 	35.37
246866 	45.74
246867 	34.04
246868 	28.19
246869 	35.64
246870 	38.83
246871 	36.97
246872 	38.03
246873 	34.31
246874 	36.97
246875 	38.30
246876 	33.24
246877 	45.21
246878 	34.04
246879 	37.77
246880 	44.95
246881 	41.76
246882 	48.94
246883 	39.89
246884 	40.16
246885 	35.64
246886 	36.17
246887 	40.43
246888 	32.18
246889 	32.18
246890 	38.83
246891 	38.83
246892 	40.16
246893 	31.91
246894 	40.96
246895 	47.61
246896 	42.02
246897 	42.29
246898 	39.63
246899 	46.28
246900 	33.78
246901 	37.23
246902 	38.83
246903 	38.03
246904 	34.31
246905 	37.77
246906 	49.47
246907 	36.17
246908 	28.99
246909 	38.56
246910 	40.16
246911 	43.35
246912 	30.32
246913 	41.76
246914 	46.28
246915 	32.98
246916 	38.83
246917 	33.78
246918 	36.44
246919 	39.36
246920 	32.45
246921 	47.61
246922 	39.63
246923 	38.83
246924 	41.22
246925 	40.16
246926 	35.64
246927 	39.63
246928 	40.16
246929 	35.64
246930 	42.55
246931 	33.78
246932 	34.57
246933 	32.98
246934 	30.05
246935 	33.24
246936 	45.74
246937 	40.96
246938 	44.41
246939 	39.10
246940 	36.44
246941 	42.02
246942 	48.40
246943 	41.49
246944 	38.03
246945 	48.40
246946 	42.29
246947 	30.05
246948 	35.64
246949 	47.07
246950 	46.28
246951 	34.04
246952 	34.84
246953 	38.83
246954 	38.83
246955 	44.41
246956 	43.62
246957 	40.96
246958 	34.31
246959 	43.09
246960 	37.50
246961 	38.03
246962 	41.76
246963 	44.68
246964 	43.88
246965 	36.17
246966 	36.70
246967 	35.90
246968 	38.83
246969 	47.61
246970 	36.44
246971 	32.71
246972 	43.62
246973 	46.28
246974 	44.15
246975 	45.21
246976 	42.55
246977 	43.09
246978 	34.04
246979 	42.82
246980 	36.70
246981 	35.64
246982 	34.04
246983 	32.45
246984 	36.17
246985 	42.02
246986 	41.76
246987 	36.97
246988 	39.10
246989 	38.56
246990 	35.64
246991 	40.96
246992 	38.03
246993 	43.62
246994 	49.73
246995 	40.43
246996 	43.62
246997 	36.44
246998 	44.41
246999 	33.24
247000 	43.35
247001 	30.59
247002 	38.83
247003 	38.03
247004 	27.93
247005 	38.30
247006 	46.01
247007 	35.64
247008 	34.31
247009 	38.30
247010 	33.24
247011 	38.03
247012 	44.15
247013 	31.12
247014 	35.37
247015 	36.17
247016 	36.17
247017 	34.57
247018 	40.69
247019 	44.15
247020 	39.63
247021 	34.67
247022 	37.33
247023 	46.67
247024 	45.33
247025 	37.87
247026 	40.00
247027 	45.87
247028 	31.73
247029 	36.27
247030 	41.87
247031 	36.27
247032 	48.53
247033 	35.47
247034 	38.93
247035 	36.00
247036 	41.07
247037 	36.80
247038 	43.20
247039 	36.27
247040 	36.80
247041 	48.53
247042 	41.60
247043 	36.80
247044 	39.20
247045 	38.93
247046 	35.73
247047 	42.67
247048 	41.87
247049 	44.27
247050 	39.73
247051 	47.73
247052 	34.13
247053 	43.73
247054 	43.47
247055 	40.00
247056 	44.00
247057 	36.53
247058 	46.93
247059 	41.60
247060 	41.07
247061 	39.73
247062 	36.53
247063 	43.47
247064 	36.53
247065 	39.73
247066 	35.47
247067 	40.80
247068 	44.53
247069 	36.27
247070 	44.00
247071 	40.80
247072 	41.07
247073 	39.73
247074 	45.60
247075 	41.07
247076 	35.73
247077 	32.53
247078 	34.93
247079 	34.13
247080 	38.93
247081 	38.40
247082 	47.20
247083 	37.33
247084 	40.53
247085 	41.87
247086 	44.80
247087 	42.93
247088 	35.20
247089 	32.00
247090 	41.60
247091 	36.00
247092 	51.20
247093 	36.53
247094 	41.07
247095 	35.73
247096 	34.40
247097 	35.73
247098 	42.40
247099 	38.40
247100 	34.40
247101 	44.27
247102 	37.60
247103 	43.20
247104 	38.40
247105 	34.40
247106 	37.87
247107 	45.87
247108 	36.00
247109 	38.13
247110 	40.80
247111 	39.20
247112 	49.07
247113 	37.60
247114 	36.00
247115 	38.67
247116 	31.20
247117 	43.47
247118 	36.53
247119 	50.13
247120 	29.87
247121 	53.87
247122 	40.27
247123 	35.20
247124 	32.00
247125 	41.60
247126 	43.20
247127 	43.20
247128 	42.40
247129 	36.27
247130 	35.73
247131 	42.13
247132 	42.13
247133 	54.40
247134 	34.13
247135 	38.13
247136 	39.73
247137 	34.67
247138 	44.27
247139 	41.33
247140 	34.67
247141 	39.20
247142 	38.13
247143 	37.60
247144 	34.67
247145 	41.60
247146 	34.93
247147 	37.33
247148 	37.87
247149 	34.40
247150 	45.33
247151 	42.13
247152 	38.93
247153 	38.67
247154 	34.40
247155 	40.53
247156 	34.67
247157 	37.33
247158 	43.47
247159 	43.20
247160 	37.87
247161 	40.80
247162 	39.20
247163 	37.07
247164 	36.27
247165 	41.60
247166 	36.27
247167 	47.20
247168 	36.00
247169 	38.67
247170 	46.40
247171 	36.00
247172 	53.60
247173 	37.07
247174 	38.13
247175 	51.20
247176 	36.80
247177 	38.67
247178 	34.67
247179 	38.67
247180 	34.67
247181 	34.93
247182 	45.07
247183 	42.13
247184 	42.13
247185 	37.60
247186 	41.87
247187 	30.93
247188 	45.33
247189 	36.80
247190 	41.87
247191 	43.20
247192 	44.27
247193 	34.93
247194 	50.93
247195 	35.47
247196 	46.13
247197 	41.60
247198 	36.27
247199 	41.87
247200 	36.80
247201 	34.67
247202 	42.93
247203 	45.33
247204 	39.73
247205 	39.73
247206 	38.67
247207 	37.33
247208 	43.73
247209 	36.80
247210 	41.07
247211 	33.60
247212 	34.13
247213 	34.93
247214 	36.00
247215 	34.40
247216 	49.07
247217 	36.00
247218 	43.20
247219 	41.60
247220 	32.27
247221 	35.20
247222 	40.27
247223 	40.00
247224 	36.00
247225 	39.47
247226 	36.00
247227 	36.80
247228 	46.93
247229 	36.27
247230 	40.80
247231 	35.73
247232 	45.33
247233 	42.93
247234 	40.00
247235 	45.87
247236 	28.27
247237 	36.53
247238 	43.47
247239 	41.60
247240 	35.73
247241 	46.93
247242 	32.00
247243 	37.60
247244 	42.40
247245 	48.27
247246 	46.13
247247 	40.27
247248 	41.60
247249 	39.73
247250 	42.13
247251 	40.80
247252 	34.67
247253 	49.60
247254 	36.53
247255 	46.40
247256 	45.87
247257 	36.53
247258 	48.00
247259 	31.73
247260 	54.67
247261 	42.13
247262 	33.33
247263 	49.33
247264 	43.73
247265 	42.67
247266 	37.60
247267 	36.80
247268 	36.53
247269 	35.47
247270 	41.07
247271 	38.13
247272 	39.20
247273 	46.13
247274 	44.00
247275 	47.73
247276 	43.20
247277 	39.20
247278 	38.13
247279 	38.67
247280 	42.13
247281 	39.20
247282 	40.80
247283 	46.40
247284 	52.27
247285 	33.87
247286 	42.13
247287 	40.00
247288 	36.80
247289 	43.73
247290 	39.47
247291 	36.00
247292 	34.40
247293 	42.93
247294 	33.87
247295 	40.00
247296 	42.40
247297 	39.73
247298 	32.80
247299 	39.47
247300 	37.07
247301 	40.27
247302 	43.47
247303 	40.00
247304 	42.13
247305 	33.87
247306 	43.47
247307 	38.67
247308 	40.53
247309 	39.47
247310 	41.60
247311 	36.53
247312 	46.93
247313 	42.67
247314 	36.80
247315 	37.07
247316 	50.13
247317 	37.87
247318 	34.13
247319 	44.27
247320 	40.27
247321 	33.33
247322 	38.67
247323 	33.60
247324 	32.27
247325 	40.27
247326 	34.13
247327 	34.40
247328 	33.87
247329 	32.53
247330 	41.60
247331 	36.27
247332 	34.93
247333 	45.07
247334 	36.27
247335 	37.60
247336 	37.33
247337 	36.53
247338 	39.20
247339 	50.13
247340 	31.73
